"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q2","Q3_2","Q3_3","Q3_7","Q3_4","Q3_6","Q3_9","Q3_7_TEXT","Q5","Q6","Q6_14_TEXT","Q7_4","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_6","Q8_7","Q8_8","Q8_9","Q8_10","Q8_11","Q8_12","Q8_13","Q8_14","Q8_15","Q11","Q12","Q13","Q14_2","Q14_6","Q14_4","Q14_9","Q14_11","Q14_12","Q14_13","Q14_14","Q14_15","Q14_7","Q14_7_TEXT","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q17","Q19_1","Q19_2","Q19_3","Q19_4","Q19_8","Q19_9","Q19_11","Q19_12","Q19_13","Q19_15","Q19_16","Q19_14","Q19_7","Q19_7_TEXT","Q20_2","Q20_3","Q20_4","Q20_5","Q20_6","Q20_8","Q20_9","Q20_10","Q20_7","Q20_7_TEXT","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q21_7","Q21_8","Q21_9","Q21_10","Q23","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q25_6","Q25_8","Q25_9","Q25_11","Q25_10","Q25_12","Q25_7","Q25_7_TEXT","Q26_2","Q26_9","Q26_3","Q26_4","Q26_5","Q26_6","Q26_8","Q26_7","Q26_7_TEXT","Q27","Q28_1","Q28_2","Q28_3","Q28_4","Q28_5","Q28_6","Q28_7","Q28_8","Q28_9","Q28_10","Q28_11","Q30","Q32_1","Q32_2","Q32_3","Q32_4","Q32_5","Q32_6","Q32_8","Q32_9","Q32_10","Q32_11","Q32_12","Q32_7","Q32_7_TEXT","Q33_2","Q33_3","Q33_8","Q33_7","Q33_7_TEXT","Q34_1","Q34_2","Q34_3","Q34_4","Q34_5","Q34_6","Q34_7","Q34_8","Q34_9","Q34_10","Q34_11","Q35_1","Q35_2","Q35_3","Q35_4","Q63_1","Q63_2","Q63_3","Q63_7","Q63_8","Q63_4","Q63_5","Q63_6","Q63_6_TEXT","Q64","Q65","Q65_4_TEXT","Q66","Q67","Q68","Q69","Q70","Q71","org","Q25_7_TEXT___Parent_Topics","Q25_7_TEXT___Topics","RECODED_Q63","Q15_7_r","Q21_5_r","Q21_6_r","Q21_7_r","Q28_3_r","Q28_5_r","Q28_6_r","Q28_7_r","Q34_10_r","RECODED_Q6","RECODED_Q63_am_ind_ala","RECODED_Q63_asian","RECODED_Q63_black","RECODED_Q63_hisp_lat","RECODED_Q63_more_than_one_race","RECODED_Q63_nat_haw_pac","RECODED_Q63_other","RECODED_Q63_white","RECODED_Q63_NA","RECODED_Q6_personalvehicle","RECODED_Q6_activetransport","RECODED_Q6_publictransit","RECODED_Q6_other","RECODED_Q6_NA","Q65_male","Q65_female","Q65_nonbinary","Q65_other","Q65_NA","Q68_inc_1","Q68_inc_2","Q68_inc_3","Q68_inc_4","Q68_inc_5","Q68_inc_6","Q68_NA","attitude_car","attitude_mean_car","attitude_bike","attitude_mean_bike","attitude_escooter","attitude_mean_escooter","attitude_MAX","attitude_mean_MAX","na.rm","Q8_FAC1","Q8_FAC2","attitude_fac_car","attitude_fac_bike","attitude_fac_escooter","attitude_fac_MAX"
"11",2020-03-01 18:40:50,2020-03-01 19:00:54,"IP Address","131.252.227.50",100,1203,"True",2020-03-01 19:00:55,"R_b7XzcTByOczyxAl","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",2,1,"",0,2,3,1,4,1,2,2,4,4,4,3,4,2,1,3,1,0,0,0,1,1,1,1,1,1,0,0,0,"",3,4,3,3,2,3,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"i don't know how to bike",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,1,0,0,1,"i don't feel in control on a motorized scooter",0,0,1,1,0,0,0,0,"",1,2,1,4,1,3,3,4,2,3,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,"I do not respect the fare enforcement police sometimes present on the max",NA,NA,NA,NA,"",3,2,2,2,2,3,4,4,3,2,3,1,1,1,1,0,0,0,1,0,0,0,0,"",20,NA,"",NA,0,NA,3,NA,"Park Ave & Montgomery","transpoandparking","","","white",2,NA,NA,NA,2,3,3,2,4,"activetransport",0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,22,3.14285714285714,1,1,20,2,28,2.8,TRUE,-0.802743018131525,-0.496258970491358,-0.404330935367116,NA,-1.17712214495931,-0.758911326165863
"12",2020-03-02 09:17:02,2020-03-02 09:25:50,"IP Address","131.252.218.68",100,528,"True",2020-03-02 09:25:51,"R_2Pt9YQZGPEjfONB","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,1,0,0,"",5,4,"",7,3,2,1,4,4,4,5,3,2,3,3,3,5,1,3,1,1,1,0,0,0,0,0,0,0,0,1,1,"environmental impact",2,3,1,3,2,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,"",5,3,4,3,3,2,1,5,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,"",0,0,0,0,0,0,1,0,"",0,1,3,3,1,5,3,4,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,"",1,0,0,0,"",4,4,4,4,5,4,4,5,4,1,4,3,10,1,1,0,0,0,0,0,1,0,0,"",25,"male","",0,0,"inc_1",4,0,"SE Powell and 52nd","transpoandparking","","","hisp_lat",3,3,4,5,3,3,3,2,5,"publictransit",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,2.28571428571429,37,4.11111111111111,19,1.9,42,4.2,TRUE,-0.883771778057971,0.278383042848692,-1.54710863134283,1.42854822643144,-1.59911389558515,1.0365289304169
"13",2020-03-02 09:53:00,2020-03-02 10:02:19,"IP Address","131.252.84.251",100,558,"True",2020-03-02 10:02:19,"R_3G1b0krIalmVp38","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,1,0,0,"",5,5,"",11,1,4,4,5,5,5,5,2,5,4,4,4,2,4,3,1,1,1,0,0,0,0,0,1,0,0,1,0,"",3,2,2,4,1,2,3,4,0,0,0,0,1,1,1,1,1,1,0,0,0,0,"",1,0,0,0,0,1,0,0,0,"",1,2,3,1,2,3,2,4,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,"",1,0,1,0,0,0,0,0,"",0,2,2,3,1,4,3,4,2,3,2,2,3,0,0,0,0,0,0,0,0,0,1,1,0,"",0,0,1,0,"",3,3,2,2,5,5,2,3,2,2,4,3,1,1,NA,0,0,0,1,0,0,0,0,"",29,"nonbinary","",0,0,"inc_2",3,1,"SW Millikan and SW Murray","transpoandparking","","","white",3,4,3,4,3,2,3,2,4,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,2.57142857142857,26,2.88888888888889,21,2.1,31,3.1,TRUE,0.278452411761569,0.107573500895757,-1.06022998486011,-0.583914867327013,-1.00525273686919,-0.45661845048172
"14",2020-03-02 13:37:12,2020-03-02 13:46:19,"IP Address","131.252.249.133",100,547,"True",2020-03-02 13:46:20,"R_1dcvCOuV1CkqW4J","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",4,3,"",5,2,2,1,5,5,5,4,5,5,5,5,5,3,3,5,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,2,5,2,4,5,5,0,0,0,0,0,1,0,0,1,1,0,0,0,1,"Safety concerns",0,1,0,0,0,0,0,0,0,"",3,1,3,1,2,3,3,5,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,"",0,0,1,0,1,0,0,0,"",1,3,1,2,1,4,4,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"There is not a stop near my home, the closest stop is in an area I don't feel safe in, there is nowhere safe to leave my car",1,1,0,0,"",1,1,1,1,2,3,4,5,3,2,1,NA,2,1,6,0,0,0,1,0,0,0,0,"",26,"female","",0,0,"inc_2",1,1,"NE Glisan and NE 75th","transpoandparking","","","white",3,4,3,3,4,2,2,3,4,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23,3.28571428571429,23,2.55555555555556,26,2.6,22,2.2,TRUE,1.4421485022738,-0.356858029683765,-0.198855218158398,-1.03975026891486,-0.268790747443736,-1.88605937033719
"15",2020-03-04 10:11:21,2020-03-04 10:16:20,"IP Address","172.58.45.4",100,298,"True",2020-03-04 10:16:20,"R_3DkmwwCtltCvdka","","","","","47.3957061767578125","-122.3036041259765625","anonymous","EN",1,1,0,0,0,0,0,"",5,8,"",13,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,1,1,NA,0,0,0,0,0,0,0,0,1,0,"",4,3,3,3,1,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",1,0,0,1,0,0,0,0,0,"",3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,"",0,0,0,1,1,0,0,0,"",1,4,3,4,3,3,3,1,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,"",0,1,1,0,"",3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,0,0,0,1,0,0,0,0,"",21,"male","",0,0,"inc_1",4,0,"170th and Bany","transpoandparking","","","white",3,3,3,3,2,3,3,5,3,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,2.85714285714286,27,3,32,3.2,30,3,TRUE,0.079328597547918,1.11859160076603,-0.696336455553018,-0.280345850105723,0.572671730126759,-0.48130891497047
"16",2020-03-04 10:12:29,2020-03-04 10:18:01,"IP Address","38.126.71.3",100,332,"True",2020-03-04 10:18:02,"R_yHZ5JQG1sap4Rgd","","","","","45.507293701171875","-122.692901611328125","anonymous","EN",1,1,0,0,0,0,0,"",6,13,"",2,3,2,1,3,3,3,4,4,4,4,4,5,2,2,2,0,0,1,0,0,1,0,1,0,1,0,0,0,"",1,1,4,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,0,0,"",3,3,4,4,3,3,4,3,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,"",0,0,0,0,0,1,1,0,"",0,4,4,3,2,3,4,3,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,4,2,3,3,2,3,3,3,1,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",28,"male","",0,0,"inc_1",2,0,"SW Broadway","transpoandparking","","","asian",3,3,3,2,3,3,2,3,5,"publictransit",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,2.28571428571429,27,3,33,3.3,29,2.9,TRUE,-0.528124942809672,0.0543001308215348,-1.8925009095764,-0.185347615864719,0.864155107611289,-0.539614894905107
"17",2020-03-04 10:11:38,2020-03-04 10:18:20,"IP Address","97.120.181.62",100,402,"True",2020-03-04 10:18:21,"R_A6TspML8ewGJfz3","","","","","45.517303466796875","-122.639801025390625","anonymous","EN",1,1,0,0,0,0,0,"",2,3,"",25,4,4,3,4,3,4,5,3,3,4,4,4,4,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,"",5,5,5,5,2,5,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",0,0,0,0,0,1,0,0,0,"",1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,0,0,0,0,0,0,0,"",0,3,3,3,4,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",19,"female","",0,0,"inc_1",1,0,"i205","transpoandparking","","","asian",4,5,5,5,3,3,3,3,3,"personalvehicle",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,32,4.57142857142857,21,2.33333333333333,31,3.1,30,3,TRUE,-0.410510184959937,1.46097052353458,1.67290271929721,-1.93937253734997,0.367030657161721,-0.48130891497047
"18",2020-03-04 10:11:55,2020-03-04 10:18:34,"IP Address","67.22.250.164",100,398,"True",2020-03-04 10:18:34,"R_eJw2UJosWwhGVyh","","","","","45.25250244140625","-122.682403564453125","anonymous","EN",1,1,0,0,0,0,0,"",3,3,"",NA,2,1,2,4,1,4,5,4,3,4,4,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,"",5,5,5,5,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I have a car",0,0,0,0,0,1,1,0,0,"",3,2,1,1,2,4,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,1,"I have a car",0,2,2,5,1,5,5,5,2,4,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,"",1,0,0,0,"",2,5,2,3,1,4,3,4,3,4,4,NA,3,1,7,0,0,0,0,0,1,0,0,"",19,"male","",0,0,"inc_1",5,0,"99E in Canby","transpoandparking","","","hisp_lat",2,4,2,2,3,3,3,3,2,"personalvehicle",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,33,4.71428571428571,22,2.44444444444444,27,2.7,31,3.1,TRUE,-0.398985196822261,-0.753038368721707,1.73049219817788,-1.40205189957962,-0.292617349805233,-0.276925895259144
"19",2020-03-04 10:12:28,2020-03-04 10:18:35,"IP Address","131.252.225.15",100,367,"True",2020-03-04 10:18:36,"R_1psUJoF52LvBzuV","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",5,1,"",0,1,5,1,2,2,2,2,2,1,2,2,1,2,2,2,1,0,2,0,1,0,0,0,1,0,1,0,0,"",5,5,5,4,2,1,2,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"",0,0,0,0,1,0,0,0,0,"",4,4,4,4,1,2,4,4,3,4,1,0,0,0,0,0,1,0,0,0,0,1,0,"",1,0,0,0,0,1,0,0,"",0,3,5,4,2,2,3,2,4,2,4,3,1,0,0,0,0,0,0,1,0,0,1,0,0,"",1,0,0,0,"",2,4,4,1,2,3,4,1,1,1,2,NA,3,1,6,0,0,0,0,1,0,0,0,"",22,"male","",0,0,"inc_1",5,0,"SW broadway","transpoandparking","","","nat_haw_pac",4,5,4,2,2,4,3,4,5,"activetransport",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,27,3.85714285714286,34,3.77777777777778,33,3.3,24,2.4,TRUE,-2.65172799505385,-0.299093181455112,0.727686560987293,0.863250716356531,0.87315644283182,-1.26199963252626
"20",2020-03-04 10:12:46,2020-03-04 10:19:17,"IP Address","131.252.247.204",100,390,"True",2020-03-04 10:19:17,"R_10IWiXMJQ5U1vYW","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",5,3,"",12,1,3,1,5,3,4,4,5,4,5,5,5,4,4,5,1,1,2,0,0,0,1,0,1,0,0,1,0,"",3,4,4,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,1,0,"",4,2,2,1,5,3,5,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,1,0,0,0,"",0,3,3,2,1,3,3,2,5,4,4,4,0,0,0,1,1,0,0,0,1,0,1,1,0,"",1,0,0,0,"",2,2,2,3,1,5,3,5,4,4,4,NA,1,1,10,0,1,0,0,0,0,0,0,"",21,"female","",0,0,NA,3,0,"174th Ave. and Divison St.","transpoandparking","","","asian",2,3,3,3,4,3,3,4,2,"personalvehicle",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,24,3.42857142857143,26,2.88888888888889,35,3.5,31,3.1,TRUE,1.25563180301282,-0.513558370341667,0.118702276603134,-0.474067845662574,1.09492063958346,-0.401723520301643
"21",2020-03-04 10:12:08,2020-03-04 10:19:39,"IP Address","174.127.214.45",100,450,"True",2020-03-04 10:19:39,"R_3fDg3zCDBBE4b4b","","","","","45.5287933349609375","-122.682098388671875","anonymous","EN",1,1,0,0,0,0,0,"",4,2,"",5,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"",1,3,1,4,1,1,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,"",1,0,0,0,0,0,0,0,0,"",5,4,NA,5,3,1,3,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,1,0,"",0,3,3,3,1,4,3,4,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,3,3,3,1,4,2,3,3,2,3,1,NA,1,1,0,0,0,1,0,0,0,0,"",35,"male","",1,0,"inc_6",4,0,"11th & Overton","transpoandparking","","","white",2,3,5,3,3,2,3,2,4,"activetransport",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,2.14285714285714,31,3.875,22,2.2,28,2.8,TRUE,-2.26524692684298,-1.47946157591376,-1.58665665423828,NA,-0.874017889208094,-0.504455114305773
"22",2020-03-04 10:13:37,2020-03-04 10:19:55,"IP Address","131.252.79.136",100,377,"True",2020-03-04 10:19:55,"R_3g5ag5Yy2zmEe2K","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,1,0,0,"",4,4,"",30,4,5,1,5,5,4,5,4,4,5,5,3,4,4,4,0,0,1,0,1,0,1,1,1,1,1,1,0,"",1,4,1,4,2,1,3,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"",0,0,0,0,1,0,0,1,0,"",4,3,2,2,5,2,4,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"",1,0,0,0,1,0,0,0,"",0,2,2,4,2,4,2,4,3,4,2,4,1,0,0,0,0,0,0,0,1,0,1,0,0,"",1,0,0,0,"",4,3,2,4,4,4,2,4,4,4,4,8,7,1,9,0,0,0,1,0,0,0,0,"",23,"male","",1,0,"inc_1",3,0,"122nd St","transpoandparking","","","white",3,3,4,2,2,2,4,2,2,"publictransit",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17,2.42857142857143,27,3,25,2.5,35,3.5,TRUE,0.632814237406312,1.13261567698388,-1.25748215965402,-0.236559265314337,-0.380325450334975,0.227705926453513
"23",2020-03-04 10:12:59,2020-03-04 10:19:59,"IP Address","131.252.137.141",100,419,"True",2020-03-04 10:19:59,"R_2wsoHlOs5qcPHeR","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,0,0,0,"",4,4,"",17,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,0,0,0,0,1,0,0,1,0,1,1,0,0,"",1,4,3,1,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,10,0,1,0,0,0,0,0,0,"",24,"female","",0,0,NA,3,0,"","transpoandparking","","","asian",5,NA,NA,NA,NA,NA,NA,NA,NA,"publictransit",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,13,2.16666666666667,NA,NA,NA,NA,NA,NA,TRUE,-0.176521717969274,1.20641251102098,NA,NA,NA,NA
"24",2020-03-04 10:13:26,2020-03-04 10:20:05,"IP Address","174.127.221.244",100,398,"True",2020-03-04 10:20:05,"R_2dY2eOenYnmfIDK","","","","","45.517303466796875","-122.639801025390625","anonymous","EN",1,1,0,0,0,0,0,"",3,2,"",3,3,3,4,5,1,5,5,5,5,5,5,2,5,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,"",3,5,2,5,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,"",5,5,4,5,3,2,2,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"I use a bike",0,0,0,0,0,0,0,1,"I use a bike",1,4,2,3,1,4,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"I ride a bike",0,0,0,1,"I ride a bike",3,3,3,3,1,3,3,3,3,1,3,3,NA,2,1,0,0,0,1,0,0,0,0,"",26,"male","",0,0,"inc_3",4,0,"SE Belmont and 11th","transpoandparking","","","white",4,3,4,4,3,2,3,2,5,"activetransport",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,20,2.85714285714286,39,4.33333333333333,27,2.7,28,2.8,TRUE,0.57861336671278,0.514730921412984,-0.528591686320872,1.53197108447226,0.267702336321551,-0.527523049312673
"25",2020-03-04 10:11:23,2020-03-04 10:20:09,"IP Address","131.252.71.29",100,525,"True",2020-03-04 10:20:09,"R_25tDwXnCawrCSTh","","","","","45.507293701171875","-122.692901611328125","anonymous","EN",1,1,0,0,0,0,0,"",5,1,"",0,2,3,1,5,3,3,3,3,3,5,5,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,"",2,5,3,5,1,3,4,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,"",0,0,0,0,0,0,0,1,0,"",4,4,4,1,2,2,3,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,"",0,0,0,0,0,0,0,1,"Don’t need to ride it",1,5,5,2,4,2,2,2,4,4,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",3,2,3,2,4,4,4,3,3,3,4,1,1,8,6,0,0,0,1,0,0,0,0,"",21,"male","",0,0,"inc_1",4,0,"13th and Montgomery","transpoandparking","","","white",2,4,4,3,4,4,4,4,3,"activetransport",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23,3.28571428571429,32,3.55555555555556,43,4.3,32,3.2,TRUE,-0.0982648336568995,-0.16143009530497,0.0688184041468421,0.767665237630428,2.35520289764649,-0.396078811669998
"26",2020-03-04 10:12:55,2020-03-04 10:20:26,"IP Address","172.58.45.142",100,451,"True",2020-03-04 10:20:27,"R_2YhOKcwQEAetJN8","","","","","47.3957061767578125","-122.3036041259765625","anonymous","EN",1,1,0,0,0,0,0,"",2,5,"",25,3,4,4,3,4,4,5,4,4,4,4,4,4,4,5,1,1,3,0,0,0,1,0,0,1,1,1,0,"",3,5,4,5,3,4,3,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"",0,0,1,1,0,1,1,0,0,"",3,3,3,1,4,4,3,4,4,2,0,1,0,0,1,0,0,0,1,1,0,1,0,"",1,0,1,1,0,0,0,0,"",0,2,3,3,1,4,4,4,4,4,4,4,2,0,0,0,1,0,1,0,0,1,0,1,0,"",0,0,1,0,"",3,3,3,3,4,4,4,4,4,4,4,9,5,NA,NA,0,0,0,0,0,1,0,0,"",20,"male","",0,0,"inc_1",4,0,"River Rd","transpoandparking","","","hisp_lat",3,2,2,3,3,2,2,2,2,"publictransit",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,29,4.14285714285714,25,2.77777777777778,29,2.9,36,3.6,TRUE,0.0202946152206274,1.21477140785843,0.963379411834801,-0.537738677583131,0.462788276271965,0.120305479750634
"27",2020-03-04 10:11:03,2020-03-04 10:20:26,"IP Address","73.164.248.235",100,563,"True",2020-03-04 10:20:27,"R_2cors0g40E5tT6w","","","","","45.350006103515625","-122.85589599609375","anonymous","EN",1,1,0,0,0,0,0,"",2,3,"",6,1,1,1,4,1,3,3,3,3,3,3,3,2,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,"",4,4,4,5,2,5,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",0,1,1,0,0,0,0,0,0,"",3,3,3,1,2,4,3,4,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,"",1,1,1,0,1,0,0,0,"",0,2,2,3,2,3,4,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,"",1,1,0,0,"",2,2,2,2,1,3,2,3,3,2,2,NA,1,1,1,0,0,0,1,0,0,0,0,"",20,"female","",0,0,"inc_1",5,0,"SW Capital and SW Taylor’s Ferry","transpoandparking","","","white",3,4,2,3,3,3,2,3,4,"personalvehicle",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28,4,25,2.77777777777778,25,2.5,22,2.2,TRUE,-0.854335855288671,-0.864198215151715,0.838130174928319,-0.706639995076492,-0.537932558042886,-1.47340018914463
"28",2020-03-04 10:11:24,2020-03-04 10:20:38,"IP Address","131.252.227.49",100,553,"True",2020-03-04 10:20:39,"R_2f26cRIrPnYR5NI","","","","","45.524505615234375","-122.6692047119140625","anonymous","EN",1,1,0,0,1,0,0,"",3,5,"",2,4,4,3,5,4,5,3,4,4,4,4,2,3,4,4,1,1,1,0,0,0,0,0,0,0,0,1,0,"",3,4,3,4,1,3,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"",0,1,1,0,0,0,1,0,0,"",3,2,4,2,3,4,3,4,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,"",0,0,0,0,0,0,1,0,"",0,1,1,3,1,5,4,5,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,"",0,0,1,0,"",4,2,3,3,4,4,5,4,4,2,4,NA,1,1,NA,0,1,0,1,0,0,0,0,"",32,"female","",1,0,"inc_3",3,0,"Broadway and 21st","transpoandparking","","","more_than_one_race",2,3,2,3,3,3,2,3,4,"publictransit",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,3,27,3,21,2.1,37,3.7,TRUE,-0.038651159288523,1.10921792871055,-0.412889763611937,-0.191841519403814,-1.3004234745157,0.337825004131969
